SMILES,S1-CC2,S1-PBE0-def2SVP-eV,S1-PBE0-def2TZVP-eV,S1-CAM-def2TZVP-eV,ID
C1[C@H]2C=C[C@@H]3O[C@H]2[C@H]13,5.3546727009195,5.38446074729081,5.29326609736615,5.6544032676506095,18800
N1[C@H]2C=C[C@@H]3N[C@H]2[C@H]13,5.34356800110159,5.27022538949088,5.1893207300980695,5.53170298784976,18801
N1[C@H]2C=C[C@@H]3O[C@H]2[C@H]13,5.15837266178739,5.11978499320746,5.03665280869251,5.396403013969939,18802
O1[C@H]2C=C[C@@H]3O[C@H]2[C@H]13,5.1791142785611495,5.15575710211551,5.0689832160723896,5.42030305782563,18803
C1[C@H]2[C@@H]3C[N@]2CC[N@]13,5.83556914300089,6.34892415815145,5.921963974255941,6.20670350916396,18804
C1[C@H]2CC[C@@H]3C[C@H]2[C@H]13,7.804024875593511,8.02388536032179,7.49575509974221,7.8720043925753105,18805
C1[C@H]2CC[C@@H]3O[C@H]2[C@H]13,6.67924496329639,7.279556180863369,6.8078893010948,7.047404035092799,18806
C1[C@H]2CO[C@@H]3C[C@H]2[C@H]13,7.1463112118360295,7.419507943402239,7.03634668310915,7.468404106265341,18807
C1[C@H]2CO[C@@H]3C[N@]2[C@H]13,6.42335604206413,6.98651172698055,6.496821104970341,6.74230384299702,18808
C1[C@H]2OC[C@@H]3O[C@H]2[C@H]13,6.35015928355206,6.86542943696424,6.4476250724902595,6.71320370079243,18809
C1C[C@H]2O[C@H]3[C@@H]1O[C@@H]23,6.51834423312338,7.075436402000631,6.6415242498886,6.89170394749667,18810
N=C1O[C@H]2[C@H]3C[C@@H]1[C@@H]23,6.6954926175253,6.48924599571672,6.46612256518849,6.553103529978,18811
N=C1O[C@H]2[C@H]3N[C@@H]1[C@@H]23,5.8291627633343195,5.66386929702074,5.522788805651349,5.87490322025539,18812
N=C1O[C@H]2[C@H]3O[C@@H]1[C@@H]23,5.73404178064795,5.78391428850717,5.617719308544721,5.94380329886536,18813
O=C1C[C@H]2[C@H]3[C@@H]1C[N@@]23,4.48993689048194,4.37573663538672,4.35819181376748,4.41550255754335,18814
O=C1C[C@H]2[C@H]3C[C@@H]1[C@@H]23,4.46520689895675,4.36572991551846,4.3462835613371,4.39510244382704,18815
O=C1C[C@H]2[C@H]3C[C@@H]1[N@@]23,4.39631199051259,4.291270548092791,4.268549846269759,4.32490247668684,18816
O=C1C[C@H]2[C@H]3CN1[C@@H]23,4.918743639913591,4.79775223596994,4.76360220233893,4.83280269479386,18817
O=C1C[C@H]2[C@H]3O[C@@H]1[C@@H]23,4.30586456560447,4.17219128915687,4.15021699600841,4.2288024278644505,18818
O=C1C[N@]2[C@H]3C[C@@H]1[C@@H]23,4.39147951816418,4.2679460253259505,4.25794257082557,4.3315023294003,18819
O=C1N[C@H]2[C@H]3C[C@@H]1[C@@H]23,5.6166014642738,5.5561845393020795,5.49724628175202,5.571603062203461,18820
O=C1N[C@H]2[C@H]3CN1[C@@H]23,5.88912852331062,5.8380461966518595,5.71348547350138,5.8790031617427205,18821
O=C1N[C@H]2[C@H]3O[C@@H]1[C@@H]23,5.19683815118581,5.15333093378067,5.07546306651626,5.2086029995434595,18822
O=C1O[C@H]2[C@H]3C[C@@H]1[C@@H]23,5.841319727951561,5.6945512378492005,5.668151554881369,5.72370308171189,18823
O=C1O[C@H]2[C@H]3CN1[C@@H]23,6.22539012108524,6.03710574375656,5.96258569491112,6.092203384451761,18824
O=C1O[C@H]2[C@H]3N[C@@H]1[C@@H]23,5.6035065227330305,5.35305770438885,5.28087865219938,5.52740304257978,18825
O=C1O[C@H]2[C@H]3O[C@@H]1[C@@H]23,5.3876284262483995,5.27282190118346,5.21537237927269,5.36640299080042,18826
C[C]1[C]2C[C@H]3[C@@H](C1)[C@@H]23,4.7363317546031,4.426626305340561,4.27452846274405,4.34330228046266,18827
C[C]1[C]2C[N@]3[C@@H](C1)[C@@H]23,4.36850520610247,4.30584442916921,4.18141350439196,4.246102346892689,18828
CC1=C[C@H]2[C@H]3C[C@@H]1[C@@H]23,6.16666928261319,5.99021805425365,5.78607079187792,5.90520338515588,18829
CC1=C[C@H]2[C@H]3O[C@@H]1[C@@H]23,5.23801444015261,5.3210290714238795,5.21190864029398,5.44600313572517,18830
N[C]1[N][C@H]2[C@H]3O[C@@H]1[C@@H]23,5.20528620211935,5.3051422403457105,5.18429179144888,5.41290291786758,18831
C[C@H]1C[C@H]2[C@H]3C[C@@H]1[C@@H]23,7.598178261350229,7.79298602736118,7.28741700980649,7.66090434564109,18832
C[C@H]1C[C@H]2[C@H]3O[C@@H]1[C@@H]23,6.61565001903546,7.0061297850896,6.5900947057786,6.890703928583419,18833
C[C@H]1O[C@H]2[C@H]3C[C@@H]1[C@@H]23,6.821653915164959,7.183702123087939,6.742863037246471,7.174903861449271,18834
C[C@H]1O[C@H]2[C@H]3O[C@@H]1[C@@H]23,6.15328780504095,6.566991411685629,6.18502962986046,6.45620346602501,18835
O[C@H]1C[C@H]2[C@H]3[C@@H]1C[N@@]23,6.90636817041777,7.126665125986011,6.65996133328105,7.167904001170509,18836
O[C@H]1C[C@H]2[C@H]3C[C@@H]1[C@@H]23,7.09722647397786,7.47371767614807,7.013270872529171,7.10680407008389,18837
O[C@H]1C[C@H]2[C@H]3C[C@@H]1[N@@]23,6.95213828776375,7.07354085594629,6.6532969895519605,7.154104012281651,18838
O[C@H]1C[C@H]2[C@H]3O[C@@H]1[C@@H]23,6.57411290691792,7.01267521500506,6.59138697511711,6.82470376876488,18839
O[C@H]1C[N@]2[C@H]3C[C@@H]1[C@@H]23,6.68027545897652,6.98836509536644,6.509004464644611,6.803003766518341,18840
N=C1[C@H]2[C@H]3[N][CH]N1[C@@H]23,5.03438256167394,4.85126154730551,4.81359117498587,5.05210289681673,18841
O=C1[C@H]2[C@H]3[C@@H]1[N][CH][N@@]23,4.28587207864518,4.09807151999072,4.0868889955716705,4.260302343346851,18842
O=C1[C@H]2[C@H]3C=C[C@@H]1[C@@H]23,4.59594569813619,4.38888763240943,4.36508310056423,4.51290249489597,18843
O=C1[C@H]2[C@H]3C=C[C@@H]1[N@@]23,4.24984772385105,4.02620784791566,4.00266781086874,4.1977022478333605,18844
O=C1[C@H]2[C@H]3C=CN1[C@@H]23,4.65653133378171,4.459247058347771,4.4004005032123406,4.612402608023411,18845
O=C1[C@H]2[C@H]3[N][CH]N1[C@@H]23,4.75147625871655,4.58353403482431,4.54556678614158,4.74510253272878,18846
O=C1[C@H]2C=C[C@@H]3[C@H]2N13,4.76198611735232,4.611658104146771,4.585693259334961,4.78410272611755,18847
N=C1[C@H]2OC[C@@H]3[C@H]2N13,5.44029119096108,5.25635709999053,5.22914760578846,5.40520290829255,18848
O=C1[C@H]2[C@H]3[C@@H]1CC[N@@]23,4.546389930961331,4.38184777137414,4.39348146078861,4.46070259608028,18849
O=C1[C@H]2[C@H]3CC[C@@H]1[C@@H]23,4.8027542353341195,4.64863730693181,4.654031966783561,4.68950256960804,18850
O=C1[C@H]2[C@H]3CC[C@@H]1[N@@]23,4.63159997790392,4.47588927786218,4.47585689629737,4.5229024119144805,18851
O=C1[C@H]2[C@H]3CCN1[C@@H]23,5.27735096643302,5.16463400469729,5.135027186243319,5.19990297105518,18852
O=C1[C@H]2[C@H]3CO[C@@H]1[C@@H]23,4.537410441405321,4.35859508670066,4.37605936257886,4.44700247302575,18853
O=C1[C@H]2[C@H]3OC[C@@H]1[C@@H]23,4.88478735144346,4.73094716296898,4.73179262113591,4.75940266713126,18854
O=C1[C@H]2CC[C@@H]3[C@H]2N13,5.05146206837028,4.88222322131569,4.86692851027976,4.95380280638519,18855
O=C1[C@H]2OC[C@@H]3[C@H]2N13,4.81937332515938,4.63278040839254,4.6269623391723504,4.72920264017909,18856
C[C@H]1[C@H]2[C@H]3C=C[C@@H]1[C@@H]23,6.06413836386513,5.93429291491486,5.7128016510445105,5.83140334992798,18857
C[C@H]1[C@H]2[C@H]3C=C[C@@H]1[N@@]23,5.079617430801591,4.95977489212372,4.88700344777802,5.16030276631846,18858
CN1[C@H]2[C@H]3C=C[C@@H]1[C@@H]23,4.86227345625283,4.95008899464967,4.84687588612868,5.084102957812751,18859
N[C@H]1[C@H]2[C@H]3[C@@H]1[N][CH][N@@]23,5.13184100353441,4.89896775569034,4.86538235858858,5.12390289421813,18860
O[C@H]1[C@H]2[C@H]3[C@@H]1[N][CH][N@@]23,5.20873769596851,5.03606449824613,5.0035749041821,5.19210282353183,18861
O[C@H]1[C@H]2[C@H]3C=C[C@@H]1[C@@H]23,5.99739451651192,5.776680682311,5.63423880464964,5.81810323443875,18862
O[C@H]1[C@H]2[C@H]3C=C[C@@H]1[N@@]23,5.2175547334724905,5.06691623820435,4.98209585849544,5.24770278665257,18863
C[C@H]1[C@H]2[C@H]3C[CH][C]1[C@@H]23,4.84142435445302,4.55169125571451,4.38387093888979,4.45940243543606,18864
C[C@H]1[N@]2[C@H]3C[CH][C]1[C@@H]23,4.39479767615824,4.46521533449044,4.32567337562051,4.385402396425509,18865
O[C@H]1[C@H]2[C@H]3C[CH][C]1[C@@H]23,4.8593713605494795,4.563769307274651,4.3925766817718594,4.46630242988049,18866
O[C@H]1[C@H]2[C@H]3C[N][C]1[N@@]23,4.3863811904475405,4.29395114300828,4.26721050121098,4.3395024807063,18867
O[C@H]1[C@@H]2[C@H]3[N@@]2C[CH][C]13,4.18404675147319,4.05514581018221,3.9511520066239103,4.09710224995834,18868
C[C@H]1[C@H]2[C@H]3CC[C@@H]1[C@@H]23,7.5407603046623,7.785849293745449,7.2850003654613,7.62160428263534,18869
C[C@H]1[C@H]2[C@H]3CO[C@@H]1[C@@H]23,7.19027612497235,7.4491993893071005,7.0474217225021505,7.45900420059478,18870
C[C@H]1[C@H]2[C@H]3OC[C@@H]1[C@@H]23,6.86465636111865,7.1836923269843,6.7401103321236295,7.17860406748529,18871
C[C@H]1[C@H]2OC[C@@H]3[C@H]2[N@]13,7.04002811327986,7.33127362157479,6.918114242910111,7.2971039957365,18872
CN1[C@H]2[C@H]3OC[C@@H]1[C@@H]23,6.03710383895863,6.43859469761812,5.995958843100681,6.25970342311025,18873
O[C@H]1[C@H]2[C@H]3[C@@H]1CC[N@@]23,6.90341137980243,7.24951642905131,6.72991830262818,6.96390395246337,18874
O[C@H]1[C@H]2[C@H]3CC[C@@H]1[C@@H]23,7.20718501619696,7.379135751275891,7.03138033067766,7.26130413498412,18875
O[C@H]1[C@H]2[C@H]3CC[C@@H]1[N@@]23,6.71935483753638,6.97794204109348,6.60054197819667,6.893803851157501,18876
O[C@H]1[C@H]2[C@H]3CO[C@@H]1[C@@H]23,7.50308748331675,7.75952934017669,7.37314216853215,7.69610419504552,18877
O[C@H]1[C@H]2[C@H]3OC[C@@H]1[C@@H]23,6.63861780036141,6.85294838458491,6.39997764072727,6.83150389737498,18878
C1[C@H]2C[C@H]3C[C@@H]1[C@@H]2C3,8.01839763748546,8.26864373090709,7.720246692466301,8.09430437922394,18879
C1[C@H]2C[C@H]3C[C@@H]1[C@@H]2O3,7.35649423462395,7.7655485016354895,7.368373642971389,7.74820422802688,18880
C1[C@H]2C[C@@H]3C[C@H]2[C@H]1O3,7.0485333081513,7.4565002076588005,7.04303742189527,7.484004129198051,18881
C1[C@H]2C[C@H]3O[C@@H]1[C@@H]2O3,7.68506289778728,7.935162321768299,7.565666898167,8.00020436822805,18882
C1[C@H]2O[C@H]3C[C@@H]1C[C@@H]23,6.941155495013361,7.4272343480343,6.979763300028551,7.36660408569442,18883
C1[C@H]2O[C@H]3C[C@@H]1O[C@@H]23,7.13379505675199,7.53175414793527,7.19497852683354,7.413304016544231,18884
C1[C@H]2O[C@@H]3C[C@H]2[C@H]1O3,7.44862495667421,7.82241297846776,7.43774937683588,7.86600427909581,18885
C1[C@H]2O[C@@H]3C[C@H]2[N@]1C3,6.4665740022979,6.87584378358952,6.43094421278927,6.7944038759783805,18886
C1[C@H]2O[C@H]3C[N@@]1C[C@@H]23,6.1773317971973505,6.66629587485426,6.261357876169449,6.60230364416793,18887
C[C@]12C[C@@H]3[C@@H]4[C@H]1[C@H]2[N@]34,6.6332900805512,6.95242836127709,6.6081475642171705,6.79480388354368,18888
C[C@]12C[C@H]3[C@@H]4[C@H]3[C@H]1[C@H]24,6.86812907985903,7.13156535471793,6.6197053338284295,6.963203803167099,18889
C[C@]12C[C@H]3[C@@H]4[C@H]3[N@]1[C@H]24,6.6609586310544,6.980364944060439,6.6610133259663895,6.807703719353619,18890
C[C@]12C[N@]3[C@@H]4[C@H]3[C@H]1[C@H]24,6.66694704363233,6.967993825733069,6.63575652175656,6.806203827040741,18891
C[C@]12O[C@H]3[C@@H]4[C@H]3[C@H]1[C@H]24,7.0468053843148,7.387007464778609,6.939009059860241,7.18170399005937,18892
O[C@]12C[C@@H]3[C@@H]4[C@H]1[C@H]2[N@]34,6.57564137119975,6.837363600035641,6.38535205799275,6.7393037862572704,18893
O[C@]12C[C@H]3[C@@H]4[C@H]3[C@H]1[C@H]24,6.49793867712727,6.878260972162691,6.28712543833851,6.58510359097402,18894
O[C@]12C[N@]3[C@@H]4[C@H]3[C@H]1[C@H]24,6.64522663283654,6.9531783074335305,6.4535035510162295,6.73610372573487,18895
C[C@@]12[C@H]3[C@@H]1[C@@H]1[C@H]3[C@]21C,6.61755590542142,7.04339361910818,6.36198290853155,6.71490386900195,18896
C[C@@]12[C@H]3[C@@H]1[C@@H]1[C@H]3[C@]21O,6.2641946645152,6.65638575545245,6.00269937874697,6.266703555503,18897
C[C@@]12[C@H]3[C@@H]1[N@@]1[C@H]3[C@]21C,5.99887699352944,6.42987344423862,6.04811302676605,6.28870342736652,18898
C[C@@]12[C@@H]3[C@H]4[C@@H]([N@]13)[C@@]24O,5.744392452599571,6.20340222223728,5.661483673670411,5.95050328952714,18899
O[C@@]12[C@H]3[C@@H]1[C@@H]1[C@H]3[C@]21O,6.19850961269708,6.541553923786441,5.932520364384,6.19030347110065,18900
C[C@@]12[C@H]3[C@H]4[C@@H]1C[C@@H]2[N@@]34,6.61587886690105,7.155176413516239,6.61804326157751,6.90870372479394,18901
C[C@@]12[C@@H]3[C@H]4[C@@H]3[C@@H]1C[C@@H]24,7.197099111157611,7.764134053115471,7.062029073599341,7.3743040952694505,18902
C[C@@]12[C@@H]3[C@H]4[C@@H]3[C@@H]1O[C@@H]24,6.9863430163067495,7.68493663689592,7.17501923778103,7.44340417766207,18903
C[C@@]12[C@@H]3[C@H]4[C@@H]3[N@@]1C[C@@H]24,6.667207728834749,7.122010616187061,6.708584293698189,7.018103889105561,18904
C[C@@]12[C@H]3C[C@@H]1[C@@H]1[C@H]3[N@]21,6.68080989085288,7.310757043070761,6.815174881063061,7.0791039543578504,18905
C[C@@]12[C@H]3O[C@@H]1[C@@H]1[C@H]3[N@]21,6.7511725821591,7.32597447373353,6.89482509496197,7.14820403675047,18906
O[C@@]12[C@H]3[C@H]4[C@@H]1C[C@@H]2[N@@]34,5.93718303760265,6.36933733333928,5.85428187786521,6.10640338090592,18907
O[C@@]12[C@@H]3[C@H]4[C@@H]3[C@@H]1C[C@@H]24,6.26053337077975,6.664768771142381,6.13530297509988,6.311503586474631,18908
O[C@@]12[C@@H]3[C@H]4[C@@H]3[C@@H]1O[C@@H]24,6.6455597003603,7.03544707425821,6.49815500774932,6.6697038304650205,18909
C[C@@]12[C@H]3[C@H]4C[C@@H]1[N@@]2[C@@H]34,6.8622628464626105,7.19296733233345,6.799693499829989,7.073103840878351,18910
C[C@@]12[C@H]3[C@H]4C[N@@]1[C@@H]2[C@@H]34,6.82705020770065,7.11793380438888,6.76990708614262,6.9660038561242,18911
C[C@@]12[C@@H]3C[C@H]4[C@@H]([C@H]13)[N@@]24,6.85224687471869,7.15505722758862,6.79890246446106,6.9908037809448205,18912
C[C@@]12[C@H]3C[C@@H]4[C@@H]([C@H]14)[C@@H]23,6.78110294414718,7.118465243011349,6.57244049433538,6.9150039800044105,18913
C[C@@]12[C@H]3C[C@H]4[C@@H]1[N@]4[C@@H]23,6.69832178667933,7.090324574735499,6.637380770162871,6.871803707179989,18914
C[C@@]12[C@@H]3C[N@]4[C@@H]([C@H]13)[C@@H]24,6.757371338851301,7.0565198537578,6.7068261652088,6.8930038360269,18915
C[C@@]12[C@H]3O[C@@H]4[C@@H]([C@H]14)[C@@H]23,7.123895005567809,7.434673128178931,6.91386110124641,7.19970405838388,18916
O[C@@]12[C@H]3C[C@@H]4[C@@H]([C@H]14)[C@@H]23,6.71809848724455,7.15042339845291,6.46625753372753,6.75330377892878,18917
O[C@@]12[C@H]3C[C@H]4[C@@H]1[N@]4[C@@H]23,6.51159172446153,7.06281412246049,6.3761015429027,6.67850372478763,18918
O[C@@]12[C@@H]3C[N@]4[C@@H]([C@H]13)[C@@H]24,6.70566995286529,7.0747727159790195,6.5039834173011295,6.8603038978486,18919
O[C@@]12[C@H]3O[C@@H]4[C@@H]([C@H]14)[C@@H]23,6.6439642960369305,7.07456808625854,6.49026261358336,6.7390036445263,18920
O=C1[C@H]2C[C@@H]3[C@H]2C[C@H]13,4.564603336654,4.4406056173488295,4.41915215037723,4.47890239607345,18921
O=C1[C@H]2C[C@@H]3[C@H]2O[C@H]13,4.23897132767075,4.11488680400277,4.090677094426461,4.1997022856598605,18922
O=C1[C@H]2C[N@@]3[C@H]2C[C@H]13,4.27799247383675,4.147194898035471,4.1341671686502295,4.25620240185952,18923
O=C1[C@H]2N[C@@H]3[C@H]2N[C@H]13,4.09492043998652,3.91546779431728,3.89386629733512,4.05690230598766,18924
O=C1[C@H]2N[C@@H]3[C@H]2O[C@H]13,4.05670828871279,3.91225113484149,3.8764050147108104,4.03730220740195,18925
O=C1[C@H]2O[C@@H]3[C@H]2O[C@H]13,3.8607309767728197,3.7401542745499303,3.7127689947103204,3.86150214782048,18926
C[C@H]1[C@H]2C[C@@H]3[C@H]2C[C@H]13,8.22042567610707,8.5519195646629,7.966294067022231,8.31070466245538,18927
C[C@H]1[C@H]2C[C@@H]3[C@H]2O[C@H]13,6.7835821747100695,7.420727558305419,6.92172356287347,7.23030409290135,18928
C[C@H]1[C@H]2N[C@@H]3[C@H]2O[C@H]13,6.30246831355067,6.75401535701263,6.32734905622632,6.47720359108927,18929
C[C@H]1[C@H]2O[C@@H]3[C@H]2O[C@H]13,6.53184489662324,7.10890234106078,6.68592563386488,6.93120374217108,18930
O[C@H]1[C@H]2C[C@@H]3[C@H]2C[C@H]13,7.140815325579999,7.61162178091219,7.13352648024386,7.166604112640281,18931
O[C@H]1[C@H]2C[C@@H]3[C@H]2O[C@H]13,6.57144346867602,7.04157344862907,6.5775883467981995,6.85650382597825,18932
O[C@H]1[C@H]2C[N@@]3[C@H]2C[C@H]13,6.64332591661639,7.049878911831851,6.54196454379735,6.894403862505451,18933
O[C@H]1[C@H]2N[C@@H]3[C@H]2N[C@H]13,6.05186765560007,6.50187126851075,6.04757233626792,6.30610348434308,18934
O[C@H]1[C@H]2N[C@@H]3[C@H]2O[C@H]13,6.12939891785885,6.588826382471209,6.179099177562399,6.451703516972381,18935
O[C@H]1[C@H]2O[C@@H]3[C@H]2O[C@H]13,6.07962409892204,6.55521377397045,6.18326088892546,6.4510036397901,18936
C1[C@H]2C[C@@H]3C[C@H]2C[C@H]13,8.48905007629931,8.72142671611163,8.17350315601344,8.525004769912,18937
C1[C@H]2C[C@@H]3O[C@H]2C[C@H]13,7.293222833897131,7.795237226400451,7.354028065532581,7.76020418287189,18938
C1[C@H]2C[C@@H]3O[C@H]2O[C@H]13,7.68217903372126,8.13438078344316,7.737038302561221,8.159704527694531,18939
C1[C@H]2O[C@@H]3C[C@H]2O[C@H]13,7.22281932549241,7.68102282137775,7.2623740871928,7.614904291973561,18940
C#C[C@H]1[C@H]2[C@@H]3C[C@H]2[C@H]13,7.1663450601218,6.61587560153317,6.487099560563601,6.45590359640803,18941
C#C[C@H]1[C@H]2[C@@H]3C[C@H]2[N@]13,6.52668343846092,6.18462445212935,6.067514210025069,6.223003409278951,18942
C#C[C@H]1[C@H]2[C@@H]3C[N@]2[C@H]13,7.1354919595936295,6.63519379002524,6.51332835594571,6.47370366094989,18943
C#C[C@H]1[C@H]2[C@@H]3O[C@H]2[C@H]13,6.50564467321008,6.59816451826604,6.45489786310099,6.46660366272281,18944
N#C[C@H]1[C@H]2[C@@H]3C[C@H]2[C@H]13,8.22934448424331,7.527214742354091,7.40822038298305,7.45040403794083,18945
N#C[C@H]1[C@H]2[C@@H]3C[C@H]2[N@]13,6.5877490831848,6.28837389732463,6.18946372732751,6.568003675728431,18946
N#C[C@H]1[C@H]2[C@@H]3C[N@]2[C@H]13,6.9569778350759,6.76748772065753,6.65801381345462,7.272704078481181,18947
N#C[C@H]1[C@H]2[C@@H]3O[C@H]2[C@H]13,6.49796071836046,6.95367845294715,6.65234050887711,6.93680384808528,18948
O=C[C@H]1[C@H]2[C@@H]3C[C@H]2[C@H]13,4.24894593808819,4.11164891963576,4.0936687156325196,4.141702277147321,18949
O=C[C@H]1[C@H]2[C@@H]3C[C@H]2[N@]13,4.1750231794507995,4.03133774085514,4.00983230011145,4.05860220208319,18950
O=C[C@H]1[C@H]2[C@@H]3C[N@]2[C@H]13,4.2416203573634,4.12420997352815,4.09309292242968,4.13800234322529,18951
O=C[C@H]1[C@H]2[C@@H]3O[C@H]2[C@H]13,4.3115944698919,4.16206375067705,4.1516132128911005,4.18780219664918,18952
O=CN1[C@H]2[C@@H]3C[C@H]2[C@H]13,5.3869168481645495,5.32056729398285,5.2713255463524495,5.30030296514755,18953
O=CN1[C@H]2[C@@H]3N[C@H]2[C@H]13,5.39281818426568,5.32650101164879,5.27550086341501,5.30070297271285,18954
O=CN1[C@H]2[C@@H]3O[C@H]2[C@H]13,5.39083229636666,5.32370993845336,5.27262543488268,5.29430285166805,18955
CC[C@H]1[C@H]2[C@@H]3C[C@H]2[C@H]13,8.59755689038176,8.94770609775002,8.31888440899478,8.73130472606262,18956
CC[C@H]1[C@H]2[C@@H]3C[C@H]2[N@]13,6.85002370342039,7.349714242449109,6.880946465129999,7.23350415342375,18957
CC[C@H]1[C@H]2[C@@H]3C[N@]2[C@H]13,6.71954422887342,7.19485471496809,6.75049420198203,7.074503867356901,18958
CC[C@H]1[C@H]2[C@@H]3O[C@H]2[C@H]13,6.56460742101924,7.1311011282509895,6.72611986344177,6.98620396605786,18959
CCN1[C@H]2[C@@H]3C[C@H]2[C@H]13,6.4043143213859,6.786433929325271,6.371750440202599,6.7071037214786,18960
CCN1[C@H]2[C@@H]3N[C@H]2[C@H]13,6.1361459842409,6.5341842605952705,6.13850820578809,6.40140351803487,18961
CCN1[C@H]2[C@@H]3O[C@H]2[C@H]13,6.2620558485538,6.59184222182238,6.24770129135332,6.55150377183079,18962
CO[C@H]1[C@H]2[C@@H]3C[C@H]2[C@H]13,7.3994912382978395,7.845449604633181,7.36520541978582,7.60290433712855,18963
CO[C@H]1[C@H]2[C@@H]3C[N@]2[C@H]13,6.76138148272193,7.2184276778078,6.7719272604043805,7.0220038268102405,18964
CO[C@H]1[C@H]2[C@@H]3O[C@H]2[C@H]13,6.608395460062059,7.26403833635564,6.799319343093741,7.02170395719326,18965
OC[C@H]1[C@H]2[C@@H]3C[C@H]2[C@H]13,7.1724444952076505,7.5199593670387195,7.145000710860191,7.107503947266171,18966
OC[C@H]1[C@H]2[C@@H]3C[C@H]2[N@]13,6.98506299209779,7.43788733862881,6.978706681405379,7.22920393603978,18967
OC[C@H]1[C@H]2[C@@H]3C[N@]2[C@H]13,6.76758051152812,7.226275989507381,6.74974425582559,7.1062040587359405,18968
OC[C@H]1[C@H]2[C@@H]3O[C@H]2[C@H]13,6.61835619266601,7.18135922163404,6.77551209010864,7.01860403461918,18969
C1[C@H]2[C@@H]3CC=C[C@H]2[C@H]13,6.70789992701334,6.56109225249642,6.28086463965659,6.40010362950464,18970
C1[C@H]2[C@@H]3OC=N[C@H]2[C@H]13,5.94946626311125,5.7442212928998595,5.71890380727026,5.82260318349138,18971
C1C=C[C@@H]2[C@H]3O[C@@H]2[C@@H]13,5.72757390321964,5.72818561546916,5.66534306639058,6.35190353422796,18972
N1[C@H]2[C@@H]3OC=N[C@H]2[C@H]13,5.87204112530857,5.63204012361044,5.60739421530816,5.77000327711039,18973
O1[C@H]2[C@@H]3OC=N[C@H]2[C@H]13,5.51225010293264,5.3679001619734,5.32962270334207,5.59200317591977,18974
C1[C@H]2[C@@H]3CCC[C@H]2[C@H]13,8.43048788028343,8.694726619298839,8.08954837090672,8.4504047195535,18975
C1[C@H]2[C@@H]3CCO[C@H]2[C@H]13,7.16787080326373,7.6760036788322,7.16853340082938,7.502904078487489,18976
C1[C@H]2[C@@H]3COC[C@H]2[C@H]13,7.30745847728398,7.818059426741749,7.31775880814745,7.5447043248333605,18977
C1[C@H]2[C@@H]3COC[C@H]2[N@]13,6.85628450210231,7.299754113885109,6.83385523436257,7.09090390542021,18978
C1[C@H]2[C@@H]3OCC[N@]2[C@H]13,6.474733340288051,6.93382338355281,6.46405041715464,6.7487036919278305,18979
C1[C@H]2[C@@H]3OCO[C@H]2[C@H]13,7.67612558589972,8.17861046349175,7.62794045689249,7.919604476504039,18980
C1C[C@@H]2[C@H]3O[C@@H]2[C@H]3C1,6.4893872228775304,7.02194749921431,6.58754445346432,7.00800383413873,18981
C1C[C@@H]2[C@H]3O[C@@H]2[C@H]3O1,6.57667812550165,7.07404834853764,6.65553757614562,6.96610399407252,18982
C1O[C@@H]2[C@H]3N[C@@H]2[C@H]3O1,6.94461732919414,7.3403238607681995,6.8980842042202,7.01890390423616,18983
C1O[C@@H]2[C@H]3O[C@@H]2[C@H]3O1,6.62766058632608,7.08064956182105,6.70890810934629,6.945703880356209,18984
C1OC[C@@H]2[C@H]3O[C@@H]2[C@@H]13,6.6925646709929,7.2078122389439105,6.80649199575615,7.1269040420692304,18985
C1C[C@H]2[C@@H]1[C@H]1CC[C@@H]21,7.24824130289417,7.420509322885439,7.023994884875069,7.369304000703201,18986
C1C[C@H]2[C@@H]1[C@H]1CO[C@@H]21,6.59291516728495,7.094304513953239,6.65184063547748,6.898903811558081,18987
C1C[N@]2[C@@H]1[C@H]1OC[C@@H]21,5.6442602186733595,6.11661717952057,5.704924223148,6.00360334142175,18988
C1O[C@H]2[C@@H]1[C@H]1CO[C@@H]21,6.09485404682835,6.46080409725394,6.09473159553285,6.376003581866301,18989
C1O[C@H]2[C@@H]1[C@H]1OC[C@@H]21,6.58241945857666,7.0874728201203006,6.617936592893431,6.867903769475309,18990
C1C[C@H]2[C@@H]3C[C@@H](C3)[C@@H]12,8.2549887787749,8.47424326564745,7.98620682458245,8.27180460701493,18991
C1C[C@H]2[C@@H]3C[C@@H](O3)[C@@H]12,7.276294078351251,7.741462603924631,7.36990156302524,7.65210417920449,18992
C1O[C@H]2[C@@H]3C[C@@H](C3)[C@@H]12,7.18914766825582,7.72595863723039,7.2612121604555,7.46690421395246,18993
C1O[C@H]2[C@@H]3C[C@@H](O3)[C@@H]12,7.010622114950511,7.50322435665372,7.07664186697633,7.3294041984634895,18994
C1O[C@H]2[C@@H]3C[N@@](C3)[C@@H]12,6.854775357913771,7.2527739056256,6.85976075832456,7.176204022093491,18995
N=C1O[C@@H]2[C@H]3C[C@@H]2[C@@H]13,6.63823956191531,6.38556621170288,6.38999731591604,6.48100366295962,18996
N=C1O[C@@H]2[C@H]3N[C@@H]2[C@@H]13,6.3282587332948905,5.9806431792875205,5.97632745140612,6.28910343493182,18997
N=C1O[C@@H]2[C@H]3O[C@@H]2[C@@H]13,6.22801329994884,6.06247819641214,6.04005301038225,6.322803392023371,18998
